id,participant_id,scenario,context,form,knowledge,competent,well_prepared,knowledgeable,helpful,likeable,pedantic,t2_response,t2_knewExact,t2_notKnow,t2_fussyPerson,t2_easySpeaker,t2_usualApx,t2_needed,t2_realWorld,t2_purpose,t2_infoNotAvail,t2_infoAvail,t2_cautious,t2_presentation,t2_helpful,t2_easierHearer,t2_emphasis,t2_failure,t2_badInfo,t2_other,t3_appropriate,t3_giveMore,t3_avoidFalse,t3_didntKnow,t3_easierUnderstand,t3_soundSmart,t3_soundEasygoing,t3_easierSpeaker,t3_tooMuchInf,t3_none,t4_speakerType
354,932418,house,highPr,approx,unknown,4,4,5,5,5,1,I don't think he knew the answer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
355,932419,cinema,highPr,approx,unknown,6,6,6,7,5,6,I believe  Quin gave the estimated time to let her know that give or take it could run late so she may miss her bus,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
356,932421,cinema,highPr,approx,unknown,6,5,5,6,7,5,"Quinn expressed ""around 12"" to inform Avery that they would not able to catch the ending. Though it may end earlier, Quinn is considering time between leaving theatre or possible extra credits scene.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6
357,932422,cooking,highPr,approx,unknown,4,4,4,4,4,3,"He may not know exactly how long, or he may feel this answer is sufficient.",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
358,932423,absence,highPr,approx,unknown,4,3,3,2,4,4,It is normal human behavior and we wasn't screening for the exact thing to say to the cops.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
359,932426,bike,highPr,approx,unknown,4,4,5,4,4,3,I think Jamie answered that way because they are averaging the cost or unsure of the exact price so giving an estimate. ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
360,932427,absence,highPr,approx,unknown,1,1,1,1,1,4,It was just the thought that came into his mind.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5
361,932429,absence,highPr,approx,unknown,4,4,4,4,4,4,It's what most people would say. Not many people would give a precise a date.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5
362,932431,house,highPr,approx,unknown,6,5,6,6,5,6,I believe he answered this way as to not knowing the exact information. He gave out the best information he had to still be helpful in a sense. ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
363,932433,cinema,highPr,approx,unknown,4,3,5,5,4,4,I think the ending time could vary depending on exactly when it starts,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
364,932434,cinema,highPr,approx,unknown,3,2,4,2,4,1,He didn't know the exact time,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4
365,932435,cooking,highPr,approx,unknown,5,5,5,5,5,2,I think Taylor was being practical or maybe was just in a hurry and estimating the time. ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7
366,932437,cinema,highPr,approx,unknown,5,5,6,6,5,4,It's a guess.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
367,932438,absence,highPr,approx,unknown,4,4,5,4,4,3,"I think this is just because he's not sure exactly when he saw him last, just that it was about two weeks ago.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3
368,932439,cinema,highPr,approx,unknown,5,4,5,5,5,3,"Movies don't start on exact times, and there are trailers, etc. They probably estimated based on start and run time of the movie.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
369,932440,cooking,highPr,approx,unknown,3,3,3,4,4,1,Perhaps because Taylor didn't exactly time it with a stop watch.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
370,932441,cinema,highPr,approx,unknown,6,6,5,6,5,4,"he is not sure exatctly when the movie will end, he just knows it will be around 12.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
371,932442,cooking,highPr,approx,unknown,5,6,6,6,5,5,He was not unaware of the precise time it had been in nd estimated it.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5
372,932443,absence,highPr,approx,unknown,4,4,4,4,4,3,It's hard to know how long it's been when it's been multiple weeks. I think being exact isn't the point if it's wrong.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5
373,932448,house,highPr,approx,unknown,6,6,6,6,6,6,He wasn't sure of the exact date,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
374,932455,house,highPr,approx,unknown,5,6,7,5,6,3,She is not sure of the date and month,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1
